order_id,quantity,item_name,choice_description,price_numeric,price_per_item,Coke,date
1524,1,Chips and Guacamole,,4.45,4.45,False,2018-01-26
1525,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-16
1525,1,6 Pack Soft Drink,[Sprite],6.49,6.49,False,2018-01-16
1526,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-13
1526,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-13
1527,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-19
1527,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-19
1528,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,False,2018-01-03
1528,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-03
1529,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-19
1529,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-19
1530,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-10
1530,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
1530,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-10
1531,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-12
1531,1,Chips,,2.15,2.15,False,2018-01-12
1532,1,Veggie Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-28
1532,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-28
1533,1,Barbacoa Bowl,"[Fresh Tomato (Mild), [Lettuce, Rice, Cheese]]",8.69,8.69,False,2018-01-08
1533,2,Chicken Burrito,"[[Lettuce, Rice]]",16.38,8.19,False,2018-01-08
1533,1,Chicken Burrito,[Rice],8.19,8.19,False,2018-01-08
1533,1,Chips and Guacamole,,3.89,3.89,False,2018-01-08
1533,1,Chips and Fresh Tomato Salsa,,2.29,2.29,False,2018-01-08
1534,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-26
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-26
1534,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-26
1535,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-07
1535,1,Chips and Guacamole,,4.45,4.45,False,2018-01-07
1536,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-03
1536,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-03
1537,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-07
1537,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-07
1537,1,6 Pack Soft Drink,[Coke],6.49,6.49,False,2018-01-07
1537,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-07
1538,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-12
1538,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-12
1538,1,Chips,,2.15,2.15,False,2018-01-12
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-02
1539,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-02
1540,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96,10.98,False,2018-01-16
1541,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,False,2018-01-22
1541,1,Nantucket Nectar,[Peach Orange],3.39,3.39,False,2018-01-22
1541,1,Side of Chips,,1.69,1.69,False,2018-01-22
1541,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-22
1542,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-01
1542,1,Chips and Guacamole,,4.45,4.45,False,2018-01-01
1543,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-18
1543,1,Chips and Guacamole,,3.99,3.99,False,2018-01-18
1544,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-30
1544,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-30
1545,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-06
1545,1,Chips,,2.15,2.15,False,2018-01-06
1546,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-30
1546,1,Chips and Guacamole,,4.45,4.45,False,2018-01-30
1547,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-19
1547,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-19
1547,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-19
1548,2,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",18.5,9.25,False,2018-01-19
1549,1,Bottled Water,,1.5,1.5,False,2018-01-17
1549,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-17
1549,1,Chips,,2.15,2.15,False,2018-01-17
1550,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,11.48,False,2018-01-24
1550,2,Canned Soda,[Mountain Dew],2.18,1.09,False,2018-01-24
1550,1,Chips and Guacamole,,3.99,3.99,False,2018-01-24
1551,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-04
1551,1,Bottled Water,,1.5,1.5,False,2018-01-04
1552,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]",8.99,8.99,False,2018-01-03
1552,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-03
1553,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]",11.75,11.75,False,2018-01-17
1553,1,Bottled Water,,1.5,1.5,False,2018-01-17
1554,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-05
1554,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-05
1554,1,Chips and Guacamole,,4.45,4.45,False,2018-01-05
1554,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-05
1555,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-01
1555,1,Chips and Guacamole,,3.99,3.99,False,2018-01-01
1556,2,Canned Soft Drink,[Coke],2.5,1.25,False,2018-01-01
1556,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-01
1556,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-01
1557,1,Chips and Guacamole,,3.99,3.99,False,2018-01-02
1557,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]",8.99,8.99,False,2018-01-02
1558,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",8.75,8.75,False,2018-01-05
1558,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-05
1559,8,Side of Chips,,13.52,1.69,False,2018-01-04
1559,2,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Lettuce]]",16.98,8.49,False,2018-01-04
1559,2,Veggie Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",16.98,8.49,False,2018-01-04
1559,2,Carnitas Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",17.98,8.99,False,2018-01-04
1559,2,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",16.98,8.49,False,2018-01-04
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-06
1560,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-06
1561,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-27
1561,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-27
1562,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-19
1562,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-19
1562,1,Side of Chips,,1.69,1.69,False,2018-01-19
1563,1,Canned Soft Drink,[Lemonade],1.25,1.25,False,2018-01-25
1563,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,9.25,False,2018-01-25
1563,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-25
1564,1,Barbacoa Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.69,8.69,False,2018-01-27
1564,1,Chicken Burrito,"[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]",8.19,8.19,False,2018-01-27
1565,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-19
1565,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,False,2018-01-19
1566,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-19
1566,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-19
1567,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-20
1568,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-16
1568,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-16
1569,1,Side of Chips,,1.69,1.69,False,2018-01-26
1569,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-26
1570,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-26
1570,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-26
1571,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-21
1571,1,Chips and Guacamole,,4.45,4.45,False,2018-01-21
1572,1,Chips and Guacamole,,4.45,4.45,False,2018-01-23
1572,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]",17.5,8.75,False,2018-01-23
1573,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]",8.75,8.75,False,2018-01-12
1573,1,Chips and Guacamole,,4.45,4.45,False,2018-01-12
1574,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-24
1574,1,Chips,,2.15,2.15,False,2018-01-24
1574,1,Bottled Water,,1.5,1.5,False,2018-01-24
1574,1,Bottled Water,,1.5,1.5,False,2018-01-24
1575,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]",8.99,8.99,False,2018-01-06
1575,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-06
1576,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-01
1576,1,Chips and Guacamole,,4.45,4.45,False,2018-01-01
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-06
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-06
1577,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-06
1577,2,Chips,,4.3,2.15,False,2018-01-06
1578,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,8.49,False,2018-01-10
1578,1,Side of Chips,,1.69,1.69,False,2018-01-10
1578,1,Bottled Water,,1.09,1.09,False,2018-01-10
1578,1,Canned Soda,[Diet Dr. Pepper],1.09,1.09,False,2018-01-10
1579,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,8.75,False,2018-01-17
1579,1,Chips,,2.15,2.15,False,2018-01-17
1579,1,Bottled Water,,1.5,1.5,False,2018-01-17
1580,1,Carnitas Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-19
1580,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-19
1580,1,Chips and Guacamole,,3.99,3.99,False,2018-01-19
1581,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-19
1581,1,Chips,,2.15,2.15,False,2018-01-19
1581,1,Canned Soft Drink,[Nestea],1.25,1.25,False,2018-01-19
1582,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-28
1582,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-28
1583,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-26
1583,1,Chips and Guacamole,,4.45,4.45,False,2018-01-26
1584,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]",9.25,9.25,False,2018-01-30
1584,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-30
1585,1,Chips and Guacamole,,3.99,3.99,False,2018-01-16
1585,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,8.99,False,2018-01-16
1585,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,False,2018-01-16
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-10
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-10
1586,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-10
1586,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-10
1586,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]",8.75,8.75,False,2018-01-10
1586,1,Chips and Guacamole,,4.45,4.45,False,2018-01-10
1587,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25,11.25,False,2018-01-07
1587,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-07
1588,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,9.25,False,2018-01-21
1588,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-21
1588,1,Chips and Guacamole,,4.45,4.45,False,2018-01-21
1588,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-21
1589,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-20
1590,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Fajita Vegetables, Lettuce, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-23
1590,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-23
1591,2,Steak Burrito,"[Fresh Tomato Salsa, [Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice]]",18.5,9.25,False,2018-01-20
1592,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-28
1592,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-28
1592,4,Canned Soft Drink,[Coke],5.0,1.25,False,2018-01-28
1592,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]",8.75,8.75,False,2018-01-28
1592,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-28
1593,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98,8.49,False,2018-01-30
1594,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-02
1594,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-02
1595,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-25
1595,1,Chips,,2.15,2.15,False,2018-01-25
1595,1,Bottled Water,,1.5,1.5,False,2018-01-25
1596,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-03
1596,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-03
1597,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,9.25,False,2018-01-14
1597,1,Chips,,2.15,2.15,False,2018-01-14
1597,1,Canned Soft Drink,[Nestea],1.25,1.25,False,2018-01-14
1598,1,Chicken Burrito,"[Tomatillo Green Chili (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.19,8.19,False,2018-01-11
1598,1,Steak Burrito,"[Tomatillo Red Chili (Hot), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.69,8.69,False,2018-01-11
1598,1,Chicken Salad,"[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Cheese]]",8.19,8.19,False,2018-01-11
1598,1,Chicken Burrito,"[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]",8.19,8.19,False,2018-01-11
1599,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-25
1599,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-25
1599,1,Canned Soft Drink,[Nestea],1.25,1.25,False,2018-01-25
1600,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,9.25,False,2018-01-07
1600,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-07
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-13
1601,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-13
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-13
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-13
1602,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99,8.99,False,2018-01-20
1602,1,Bottled Water,,1.09,1.09,False,2018-01-20
1603,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-08
1603,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-08
1603,1,Chips and Guacamole,,4.45,4.45,False,2018-01-08
1604,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-27
1604,1,Chips and Guacamole,,3.99,3.99,False,2018-01-27
1604,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-27
1604,1,Canned Soda,[Diet Coke],1.09,1.09,True,2018-01-27
1605,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-20
1605,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-20
1606,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-28
1606,1,Chicken Salad Bowl,[Fresh Tomato Salsa],8.75,8.75,False,2018-01-28
1607,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-05
1607,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-05
1608,1,Chips and Guacamole,,4.45,4.45,False,2018-01-05
1608,2,Canned Soft Drink,[Diet Coke],2.7,1.25,True,2018-01-05
1608,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-05
1609,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-13
1609,1,Nantucket Nectar,[Pineapple Orange Banana],3.39,3.39,False,2018-01-13
1610,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-08
1610,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-08
1610,1,Chips and Guacamole,,4.45,4.45,False,2018-01-08
1610,1,Canned Soft Drink,[Lemonade],1.25,1.25,False,2018-01-08
1611,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
1611,1,Chips,,2.15,2.15,False,2018-01-23
